平台名称,商品标题,品牌,价格,原价,销量,店铺名称,是否官方旗舰店,商品链接
淘宝,谷歌手机P-1018快充版(骁龙8Gen2),谷歌,5318.1,8669,4347,谷歌手机专卖店,0,https://item.taobao.com/item.htm?id=5000018
淘宝,华硕手机T19(TensorG3),华硕,1922.3,3469,14648,华硕手机专卖店,0,https://item.taobao.com/item.htm?id=5000019
淘宝,荣耀曲面屏 手机U20Plus,荣耀,2499.0,3659,3602,荣耀京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000020
淘宝,一加折叠屏 手机Series 2青春版,一加,4421.3,8279,2781,一加官方旗舰店,1,https://item.taobao.com/item.htm?id=5000021
淘宝,华硕绿色PH-10222024款手机,华硕,2859.8,4399,3853,华硕官方旗舰店,1,https://item.taobao.com/item.htm?id=5000022
淘宝,荣耀折叠屏 手机PH-1023(256GB),荣耀,886.7,1129,3299,荣耀官方旗舰店,1,https://item.taobao.com/item.htm?id=5000023
淘宝,红米银色Y24X手机,红米,538.9,609,10795,红米官方旗舰店,1,https://item.taobao.com/item.htm?id=5000024
淘宝,魅族256GB手机P-1025,魅族,4083.3,4829,1320,魅族京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000025
淘宝,Nothing手机Series 7Max(骁龙8Gen3),Nothing,4471.9,4959,2945,Nothing手机专卖店,0,https://item.taobao.com/item.htm?id=5000026
淘宝,联想手机B27SE,联想,1721.1,2439,4644,联想京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000027
淘宝,魅族手机Series 9Pro(骁龙8Gen2),魅族,3082.3,4219,4292,魅族官方旗舰店,1,https://item.taobao.com/item.htm?id=5000028
淘宝,小米512GB手机P-1029,小米,1610.3,2529,2116,小米官方旗舰店,1,https://item.taobao.com/item.htm?id=5000029
淘宝,努比亚手机Series 11S(天玑9200),努比亚,3634.6,5869,3962,努比亚京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000030
淘宝,谷歌5G 手机PH-1031SE,谷歌,2774.2,3379,1485,谷歌京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000031
淘宝,小米手机P-1032Ultra,小米,1830.7,3419,6123,小米专卖店,0,https://item.taobao.com/item.htm?id=5000032
淘宝,Realme手机Series 14Plus,Realme,1152.4,1479,9612,Realme官方旗舰店,1,https://item.taobao.com/item.htm?id=5000033
淘宝,ROG手机P-1034(Exynos2400),ROG,4307.3,7739,2016,ROG手机专卖店,0,https://item.taobao.com/item.htm?id=5000034
淘宝,摩托罗拉512GB手机P-1035,摩托罗拉,979.2,1549,2904,摩托罗拉京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000035
淘宝,联想白色Series 17Max手机,联想,1664.0,2719,3249,联想手机专卖店,0,https://item.taobao.com/item.htm?id=5000036
淘宝,联想绿色L37手机,联想,1120.4,2239,1585,联想京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000037
淘宝,三星128GB手机PH-1038,三星,4103.0,6919,653,三星京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000038
淘宝,荣耀128GB手机Series 20,荣耀,1080.7,1439,2971,荣耀京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000039
淘宝,索尼手机O40快充版(骁龙8Gen2),索尼,3839.5,6709,3767,索尼京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000040
淘宝,华硕折叠屏 手机P-1041Max,华硕,3622.7,5329,3071,华硕京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000041
淘宝,ROG手机P-10422024款(骁龙8Gen2),ROG,3858.7,4559,584,ROG官方旗舰店,1,https://item.taobao.com/item.htm?id=5000042
淘宝,Nothing手机PH-1043(128GB),Nothing,1355.8,1849,1728,Nothing京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000043
淘宝,Realme手机S44128GB,Realme,2622.7,3109,3151,Realme官方旗舰店,1,https://item.taobao.com/item.htm?id=5000044
淘宝,Realme手机P-1045(天玑9300),Realme,1885.5,3579,3542,Realme手机专卖店,0,https://item.taobao.com/item.htm?id=5000045
淘宝,索尼手机PH-10461024GB,索尼,5995.5,11249,8997,索尼京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000046
淘宝,中兴手机V47128GB,中兴,3306.2,5639,2940,中兴官方旗舰店,1,https://item.taobao.com/item.htm?id=5000047
淘宝,联想手机P-10481024GB,联想,2474.5,2749,13110,联想官方旗舰店,1,https://item.taobao.com/item.htm?id=5000048
淘宝,索尼手机X491024GB,索尼,5347.7,7709,2094,索尼京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000049
淘宝,ROG灰色Series 112024款手机,ROG,2941.7,4329,2134,ROG京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000050
淘宝,三星手机Series 12旗舰版,三星,7935.4,14569,1114,三星京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000051
淘宝,三星手机A52(骁龙8Gen3),三星,4099.0,6439,1002,三星京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000052
淘宝,华为128GB手机B53,华为,5271.3,6829,3508,华为手机专卖店,0,https://item.taobao.com/item.htm?id=5000053
淘宝,努比亚手机C54,努比亚,1618.7,2509,5476,努比亚手机专卖店,0,https://item.taobao.com/item.htm?id=5000054
淘宝,Apple手机P-1055(麒麟9000),Apple,4943.5,8119,2119,Apple官方旗舰店,1,https://item.taobao.com/item.htm?id=5000055
淘宝,iQOO手机P-1056快充版(A16),iQOO,2982.6,4089,1652,iQOO手机专卖店,0,https://item.taobao.com/item.htm?id=5000056
淘宝,魅族灰色PH-1057Max手机,魅族,4908.5,8279,4250,魅族官方旗舰店,1,https://item.taobao.com/item.htm?id=5000057
淘宝,荣耀手机PH-1058,荣耀,2138.1,4049,1089,荣耀京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000058
淘宝,努比亚快充 手机P-1059(512GB),努比亚,1608.1,2189,987,努比亚官方旗舰店,1,https://item.taobao.com/item.htm?id=5000059
淘宝,Apple手机I60(A17Pro),Apple,8901.8,14289,10204,Apple产品专营店,0,https://item.taobao.com/item.htm?id=5000060
淘宝,Apple手机P-1061旗舰版(天玑9200),Apple,3718.8,6999,3119,Apple官方旗舰店,1,https://item.taobao.com/item.htm?id=5000061
淘宝,华硕手机Series 32024款,华硕,3482.6,5179,823,华硕官方旗舰店,1,https://item.taobao.com/item.htm?id=5000062
淘宝,三星手机Series 4青春版,三星,4307.2,4939,2847,三星手机专营店,1,https://item.taobao.com/item.htm?id=5000063
淘宝,小米手机Series 5快充版(A16),小米,1001.4,1309,6043,小米专卖店,0,https://item.taobao.com/item.htm?id=5000064
淘宝,Realme手机PH-1065(天玑9200),Realme,2502.1,3019,2500,Realme京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000065
淘宝,索尼银色P-1066Ultra手机,索尼,5940.7,10829,878,索尼京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000066
淘宝,OPPO粉色PH-1067Pro手机,OPPO,2683.5,2979,3374,OPPO手机专卖店,0,https://item.taobao.com/item.htm?id=5000067
淘宝,中兴手机PH-1068,中兴,2882.6,3239,2651,中兴官方旗舰店,1,https://item.taobao.com/item.htm?id=5000068
淘宝,华为512GB手机PH-1069,华为,2868.6,4159,2940,华为京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000069
淘宝,华为手机PH-1070512GB,华为,5655.9,6599,3024,华为官方旗舰店,1,https://item.taobao.com/item.htm?id=5000070
淘宝,魅族曲面屏 手机Series 12(256GB),魅族,2774.1,3399,3820,魅族手机专卖店,0,https://item.taobao.com/item.htm?id=5000071
淘宝,魅族手机P-1072,魅族,1902.7,3379,1662,魅族京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000072
淘宝,中兴手机Series 14(Exynos2400),中兴,2666.9,4299,2675,中兴京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000073
淘宝,摩托罗拉手机W74快充版(A16),摩托罗拉,1658.3,2259,4310,摩托罗拉手机专卖店,0,https://item.taobao.com/item.htm?id=5000074
淘宝,谷歌512GB手机P-1075,谷歌,4236.7,5869,1713,谷歌官方旗舰店,1,https://item.taobao.com/item.htm?id=5000075
淘宝,Realme手机PH-1076,Realme,1772.5,3189,4927,Realme手机专卖店,1,https://item.taobao.com/item.htm?id=5000076
淘宝,荣耀灰色P-1077旗舰版手机,荣耀,3158.2,6019,4494,荣耀官方旗舰店,1,https://item.taobao.com/item.htm?id=5000077
淘宝,索尼折叠屏 手机PH-1078精英版,索尼,4298.7,7719,1189,索尼手机专卖店,1,https://item.taobao.com/item.htm?id=5000078
淘宝,vivo手机P-1079快充版(天玑9300),vivo,4211.0,7229,4359,vivo手机专卖店,0,https://item.taobao.com/item.htm?id=5000079
淘宝,iQOO紫色PH-1080Pro手机,iQOO,1509.8,2329,7319,iQOO官方旗舰店,1,https://item.taobao.com/item.htm?id=5000080
淘宝,华为512GB手机P-1081,华为,1650.0,2779,4820,华为官方旗舰店,1,https://item.taobao.com/item.htm?id=5000081
淘宝,Apple手机PH-1082,Apple,9520.4,14899,485,Apple官方旗舰店,1,https://item.taobao.com/item.htm?id=5000082
淘宝,谷歌手机F83X,谷歌,3182.2,4039,2233,谷歌官方旗舰店,1,https://item.taobao.com/item.htm?id=5000083
淘宝,华硕手机P-1084,华硕,2500.7,3039,2397,华硕官方旗舰店,1,https://item.taobao.com/item.htm?id=5000084
淘宝,联想手机H85256GB,联想,2953.1,4949,3762,联想官方旗舰店,1,https://item.taobao.com/item.htm?id=5000085
淘宝,一加手机PH-1086(A16),一加,2074.7,3519,252,一加官方旗舰店,1,https://item.taobao.com/item.htm?id=5000086
淘宝,红米手机J87快充版(骁龙8Gen2),红米,1818.9,3129,3504,红米京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000087
淘宝,红米金色Series 9手机,红米,2358.1,3739,3640,红米官方旗舰店,1,https://item.taobao.com/item.htm?id=5000088
淘宝,vivo手机P-10891024GB,vivo,2512.0,4099,514,vivo京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000089
淘宝,魅族128GB手机PH-1090,魅族,1322.5,2349,3010,魅族京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000090
淘宝,摩托罗拉手机Series 12SE(TensorG3),摩托罗拉,1478.6,2499,1866,摩托罗拉手机专卖店,0,https://item.taobao.com/item.htm?id=5000091
淘宝,中兴渐变色P-1092手机,中兴,2364.2,3639,4279,中兴官方旗舰店,1,https://item.taobao.com/item.htm?id=5000092
淘宝,vivo手机P93标准版,vivo,2767.2,5009,2761,vivo京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000093
淘宝,谷歌512GB手机PH-1094,谷歌,4840.6,8489,1027,谷歌官方旗舰店,1,https://item.taobao.com/item.htm?id=5000094
淘宝,摩托罗拉手机P-1095,摩托罗拉,4244.1,5769,4394,摩托罗拉京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000095
淘宝,魅族手机PH-1096S(骁龙8Gen3),魅族,3524.4,5169,4130,魅族手机专卖店,0,https://item.taobao.com/item.htm?id=5000096
淘宝,努比亚手机PH-1097,努比亚,4918.8,6639,2580,努比亚官方旗舰店,1,https://item.taobao.com/item.htm?id=5000097
淘宝,一加手机U981024GB,一加,2995.3,3999,4331,一加京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000098
淘宝,vivo512GB手机PH-1099,vivo,2739.7,4469,1150,vivo京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000099
淘宝,三星紫色Series 1S手机,三星,1618.6,2999,2778,三星京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000100
淘宝,摩托罗拉手机P-1101青春版(Exynos2400),摩托罗拉,1875.6,3669,5145,摩托罗拉京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000101
淘宝,Apple手机Y102快充版(骁龙8Gen3),Apple,3443.0,4039,4436,Apple官方旗舰店,1,https://item.taobao.com/item.htm?id=5000102
淘宝,小米手机P-1103,小米,4623.6,7129,1990,小米京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000103
淘宝,Apple手机Series 5(1024GB),Apple,10768.9,19369,2677,Apple产品专营店,1,https://item.taobao.com/item.htm?id=5000104
淘宝,Apple快充 手机B1052024款,Apple,8046.8,10739,1994,Apple官方旗舰店,1,https://item.taobao.com/item.htm?id=5000105
淘宝,华硕蓝色Series 72025款手机,华硕,3447.9,5199,1002,华硕官方旗舰店,1,https://item.taobao.com/item.htm?id=5000106
淘宝,联想蓝色P-1107手机,联想,2385.4,3639,2266,联想手机专卖店,0,https://item.taobao.com/item.htm?id=5000107
淘宝,iQOO手机E108S(Exynos2400),iQOO,1273.4,1589,5226,iQOO官方旗舰店,1,https://item.taobao.com/item.htm?id=5000108
淘宝,小米曲面屏 手机Series 10X,小米,2044.6,3009,4127,小米专卖店,0,https://item.taobao.com/item.htm?id=5000109
淘宝,Realme手机G110旗舰版,Realme,2108.0,4139,1668,Realme京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000110
淘宝,iQOO手机H111,iQOO,3424.4,5639,693,iQOO京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000111
淘宝,红米快充 手机I112(128GB),红米,1833.5,2369,3418,红米京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000112
淘宝,iQOO手机P-1113256GB,iQOO,1448.3,2399,4480,iQOO手机专卖店,1,https://item.taobao.com/item.htm?id=5000113
淘宝,一加手机P-1114,一加,4719.1,8869,2895,一加手机专卖店,0,https://item.taobao.com/item.htm?id=5000114
淘宝,努比亚灰色L115手机,努比亚,3288.0,5169,1741,努比亚京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000115
淘宝,中兴手机M116X(Exynos2400),中兴,3203.7,5969,3621,中兴京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000116
淘宝,Apple手机N117,Apple,9469.4,15089,1845,Apple产品专营店,0,https://item.taobao.com/item.htm?id=5000117
淘宝,三星手机O1182025款,三星,3264.6,5839,630,三星京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000118
淘宝,中兴粉色P-1119Ultra手机,中兴,2390.2,4139,594,中兴京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000119
淘宝,Realme折叠屏 手机Series 1Ultra,Realme,1288.6,1599,579,Realme官方旗舰店,1,https://item.taobao.com/item.htm?id=5000120
淘宝,华硕手机P-1121SE(骁龙8Gen2),华硕,4525.8,5579,680,华硕官方旗舰店,1,https://item.taobao.com/item.htm?id=5000121
淘宝,中兴手机P-1122(Exynos2400),中兴,2167.9,3829,4373,中兴手机专卖店,0,https://item.taobao.com/item.htm?id=5000122
淘宝,红米灰色T123手机,红米,2059.3,3649,4517,红米官方旗舰店,1,https://item.taobao.com/item.htm?id=5000123
淘宝,华为手机P-1124(1024GB),华为,3666.8,4589,2217,华为手机专卖店,0,https://item.taobao.com/item.htm?id=5000124
淘宝,中兴手机PH-1125Max,中兴,2122.2,2509,2697,中兴手机专卖店,1,https://item.taobao.com/item.htm?id=5000125
淘宝,Apple手机W126,Apple,6904.7,11609,2261,Apple官方旗舰店,1,https://item.taobao.com/item.htm?id=5000126
淘宝,努比亚手机Series 8S(天玑9300),努比亚,2367.8,4099,7686,努比亚手机专卖店,0,https://item.taobao.com/item.htm?id=5000127
淘宝,Nothing快充 手机PH-1128标准版,Nothing,2680.5,4049,3286,Nothing手机专卖店,1,https://item.taobao.com/item.htm?id=5000128
淘宝,努比亚手机Series 10(TensorG3),努比亚,3306.0,4799,568,努比亚手机专卖店,0,https://item.taobao.com/item.htm?id=5000129
淘宝,一加128GB手机PH-1130,一加,2362.1,2669,2437,一加官方旗舰店,1,https://item.taobao.com/item.htm?id=5000130
淘宝,中兴手机B131256GB,中兴,1734.6,2489,3910,中兴手机专卖店,1,https://item.taobao.com/item.htm?id=5000131
淘宝,iQOO灰色Series 13手机,iQOO,3005.2,5539,3304,iQOO手机专卖店,1,https://item.taobao.com/item.htm?id=5000132
淘宝,魅族快充 手机PH-1133S,魅族,2095.4,3299,3397,魅族手机专卖店,0,https://item.taobao.com/item.htm?id=5000133
淘宝,Nothing快充 手机Series 15Max,Nothing,2775.3,3899,2904,Nothing官方旗舰店,1,https://item.taobao.com/item.htm?id=5000134
淘宝,一加手机Series 16512GB,一加,2562.9,3379,300,一加官方旗舰店,1,https://item.taobao.com/item.htm?id=5000135
淘宝,谷歌粉色Series 17S手机,谷歌,6330.0,7009,2636,谷歌手机专卖店,0,https://item.taobao.com/item.htm?id=5000136
淘宝,Nothing手机Series 18SE,Nothing,2907.2,3609,4142,Nothing手机专卖店,0,https://item.taobao.com/item.htm?id=5000137
淘宝,OPPO手机PH-1138(骁龙8Gen2),OPPO,1533.5,2829,7240,OPPO京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000138
淘宝,华为手机J139旗舰版(天玑9200),华为,5702.6,8509,2498,华为手机专卖店,1,https://item.taobao.com/item.htm?id=5000139
淘宝,小米手机P-1140Plus(TensorG3),小米,884.1,1559,3969,小米官方旗舰店,1,https://item.taobao.com/item.htm?id=5000140
淘宝,Apple手机P-11411024GB,Apple,9020.0,14379,1869,Apple产品专营店,1,https://item.taobao.com/item.htm?id=5000141
淘宝,华为手机PH-1142(A16),华为,3320.6,4379,1545,华为官方旗舰店,1,https://item.taobao.com/item.htm?id=5000142
淘宝,联想渐变色N143手机,联想,716.1,989,2194,联想京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000143
淘宝,华为手机PH-1144512GB,华为,3211.1,5329,1059,华为官方旗舰店,1,https://item.taobao.com/item.htm?id=5000144
淘宝,荣耀手机PH-1145快充版(Exynos2400),荣耀,1448.4,2279,6942,荣耀手机专卖店,0,https://item.taobao.com/item.htm?id=5000145
淘宝,华硕手机Series 7(512GB),华硕,1715.0,2899,4578,华硕官方旗舰店,1,https://item.taobao.com/item.htm?id=5000146
淘宝,Apple绿色P-1147Pro手机,Apple,5284.8,10459,12996,Apple官方旗舰店,1,https://item.taobao.com/item.htm?id=5000147
淘宝,华硕256GB手机Series 9,华硕,2103.3,2979,4455,华硕官方旗舰店,1,https://item.taobao.com/item.htm?id=5000148
淘宝,vivo手机T149SE,vivo,1117.0,1789,9537,vivo手机专卖店,0,https://item.taobao.com/item.htm?id=5000149
淘宝,小米1024GB手机P-1150,小米,1609.6,1999,5176,小米京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000150
淘宝,联想手机P-11512024款,联想,1043.0,1799,7495,联想手机专卖店,0,https://item.taobao.com/item.htm?id=5000151
淘宝,中兴金色Series 13手机,中兴,1038.3,1449,604,中兴京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000152
淘宝,ROG手机PH-11532025款,ROG,5978.2,9839,733,ROG手机专卖店,0,https://item.taobao.com/item.htm?id=5000153
淘宝,摩托罗拉手机P-1154(天玑9300),摩托罗拉,1417.1,2059,8009,摩托罗拉京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000154
淘宝,索尼手机Z1551024GB,索尼,7334.4,9409,3526,索尼京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000155
淘宝,vivo手机PH-1156128GB,vivo,2544.4,4949,1218,vivo京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000156
淘宝,红米手机Series 18(骁龙8Gen3),红米,2012.3,2289,1684,红米官方旗舰店,1,https://item.taobao.com/item.htm?id=5000157
淘宝,摩托罗拉银色P-1158Ultra手机,摩托罗拉,3310.8,6339,7785,摩托罗拉京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000158
淘宝,索尼手机Series 20S,索尼,7862.8,13699,2104,索尼京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000159
淘宝,谷歌5G 手机PH-1160Max,谷歌,5163.7,8059,3902,谷歌手机专卖店,0,https://item.taobao.com/item.htm?id=5000160
淘宝,一加512GB手机F161,一加,1842.1,3309,1009,一加京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000161
淘宝,三星256GB手机P-1162,三星,4783.7,8949,2072,三星官方旗舰店,1,https://item.taobao.com/item.htm?id=5000162
淘宝,索尼手机PH-1163,索尼,2703.2,5129,309,索尼京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000163
淘宝,三星手机P-1164快充版(麒麟9000),三星,3447.2,6649,2738,三星手机专营店,0,https://item.taobao.com/item.htm?id=5000164
淘宝,Nothing曲面屏 手机Series 62025款,Nothing,1691.8,2559,5396,Nothing官方旗舰店,1,https://item.taobao.com/item.htm?id=5000165
淘宝,ROG快充 手机P-1166(256GB),ROG,3780.1,7089,4410,ROG京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000166
淘宝,iQOO手机Series 8快充版(麒麟9000),iQOO,1262.2,2219,1458,iQOO手机专卖店,0,https://item.taobao.com/item.htm?id=5000167
淘宝,摩托罗拉手机PH-1168(256GB),摩托罗拉,2428.8,3069,662,摩托罗拉官方旗舰店,1,https://item.taobao.com/item.htm?id=5000168
淘宝,摩托罗拉512GB手机P-1169,摩托罗拉,3845.7,7689,5024,摩托罗拉京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000169
淘宝,小米曲面屏 手机P-1170X,小米,709.5,1219,17640,小米专卖店,0,https://item.taobao.com/item.htm?id=5000170
淘宝,ROG灰色P171旗舰版手机,ROG,5459.2,9089,3100,ROG官方旗舰店,1,https://item.taobao.com/item.htm?id=5000171
淘宝,Realme手机Series 13标准版,Realme,1753.8,3379,5705,Realme官方旗舰店,1,https://item.taobao.com/item.htm?id=5000172
淘宝,华硕手机Series 14旗舰版,华硕,3432.5,5619,1766,华硕官方旗舰店,1,https://item.taobao.com/item.htm?id=5000173
淘宝,荣耀粉色PH-1174手机,荣耀,1221.7,1759,8698,荣耀京东自营旗舰店,1,https://item.taobao.com/item.htm?id=5000174
淘宝,ROG手机P-1175256GB,ROG,6279.0,11299,4844,ROG官方旗舰店,1,https://item.taobao.com/item.htm?id=5000175
淘宝,一加手机PH-1176(TensorG3),一加,1603.7,2439,2570,一加手机专卖店,0,https://item.taobao.com/item.htm?id=5000176
淘宝,Apple手机P-1177Ultra,Apple,4561.2,6329,2584,Apple产品京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000177
淘宝,Nothing手机PH-1178快充版(天玑9200),Nothing,2038.7,3979,874,Nothing官方旗舰店,1,https://item.taobao.com/item.htm?id=5000178
淘宝,华为曲面屏 手机Series 20Plus,华为,1977.0,2279,3828,华为京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000179
淘宝,荣耀手机Series 11024GB,荣耀,2433.3,2969,775,荣耀京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000180
淘宝,Nothing手机Z181Max,Nothing,2181.8,3119,2277,Nothing官方旗舰店,1,https://item.taobao.com/item.htm?id=5000181
淘宝,Nothing手机Series 3128GB,Nothing,3213.2,5009,1187,Nothing官方旗舰店,1,https://item.taobao.com/item.htm?id=5000182
淘宝,努比亚快充 手机B183Pro,努比亚,2061.8,3169,1041,努比亚手机专卖店,0,https://item.taobao.com/item.htm?id=5000183
淘宝,中兴手机C1842025款(A16),中兴,3235.0,3899,623,中兴官方旗舰店,1,https://item.taobao.com/item.htm?id=5000184
淘宝,iQOO256GB手机P-1185,iQOO,2974.8,4289,3024,iQOO京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000185
淘宝,荣耀手机Series 7快充版(A17Pro),荣耀,2011.1,2589,2867,荣耀京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000186
淘宝,荣耀曲面屏 手机PH-1187(512GB),荣耀,3658.1,4229,2717,荣耀京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000187
淘宝,联想手机G188(天玑9300),联想,1798.4,2329,5707,联想京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000188
淘宝,摩托罗拉256GB手机PH-1189,摩托罗拉,890.2,1499,9912,摩托罗拉官方旗舰店,1,https://item.taobao.com/item.htm?id=5000189
淘宝,索尼手机P-1190(麒麟9000),索尼,6373.8,9449,2316,索尼手机专卖店,1,https://item.taobao.com/item.htm?id=5000190
淘宝,索尼手机PH-1191128GB,索尼,7047.5,9469,2674,索尼手机专卖店,0,https://item.taobao.com/item.htm?id=5000191
淘宝,华为手机PH-1192128GB,华为,5135.5,9629,17308,华为手机专卖店,0,https://item.taobao.com/item.htm?id=5000192
淘宝,Realme快充 手机L1932024款,Realme,2436.6,4669,4403,Realme官方旗舰店,1,https://item.taobao.com/item.htm?id=5000193
淘宝,华为手机M194,华为,5336.6,7339,4458,华为手机专卖店,1,https://item.taobao.com/item.htm?id=5000194
淘宝,魅族手机Series 16,魅族,3821.8,5199,7762,魅族手机专卖店,0,https://item.taobao.com/item.htm?id=5000195
淘宝,iQOO蓝色O196X手机,iQOO,2834.8,4809,517,iQOO京东自营旗舰店,0,https://item.taobao.com/item.htm?id=5000196
淘宝,ROG金色P197手机,ROG,7084.2,8779,1651,ROG手机专卖店,0,https://item.taobao.com/item.htm?id=5000197
淘宝,三星手机Q198256GB,三星,2723.9,3979,19675,三星官方旗舰店,1,https://item.taobao.com/item.htm?id=5000198
淘宝,小米512GB手机R199,小米,2140.6,2969,1398,小米官方旗舰店,1,https://item.taobao.com/item.htm?id=5000199
