平台名称,商品标题,品牌,价格,原价,销量,店铺名称,是否官方旗舰店,商品链接
抖音,Realme快充 手机Series 92024款,Realme,2629.4,3629,444,Realme官方旗舰店,1,https://www.douyin.com/product/9000108
抖音,vivo灰色Series 10手机,vivo,2774.6,4319,8558,vivo手机专卖店,0,https://www.douyin.com/product/9000109
抖音,iQOO手机G110,iQOO,3167.3,4429,25797,iQOO京东自营旗舰店,0,https://www.douyin.com/product/9000110
抖音,谷歌手机H111(天玑9200),谷歌,4442.7,7659,17968,谷歌京东自营旗舰店,0,https://www.douyin.com/product/9000111
抖音,Realme手机P-11122025款(骁龙8Gen3),Realme,818.6,1049,7846,Realme京东自营旗舰店,0,https://www.douyin.com/product/9000112
抖音,荣耀128GB手机P-1113,荣耀,2524.1,3229,2554,荣耀京东自营旗舰店,0,https://www.douyin.com/product/9000113
抖音,中兴金色P-1114手机,中兴,1073.8,1959,17130,中兴京东自营旗舰店,0,https://www.douyin.com/product/9000114
抖音,vivo渐变色P-1115手机,vivo,2315.7,4469,3283,vivo京东自营旗舰店,0,https://www.douyin.com/product/9000115
抖音,华为快充 手机M116标准版,华为,3208.8,5799,2228,华为官方旗舰店,1,https://www.douyin.com/product/9000116
抖音,小米紫色P-1117手机,小米,2261.0,4439,4493,小米官方旗舰店,1,https://www.douyin.com/product/9000117
抖音,小米手机Series 19快充版(A17Pro),小米,3873.1,6189,6844,小米京东自营旗舰店,0,https://www.douyin.com/product/9000118
抖音,红米紫色P-1119手机,红米,928.7,1699,9913,红米官方旗舰店,1,https://www.douyin.com/product/9000119
抖音,小米白色PH-1120手机,小米,3084.3,5969,3797,小米官方旗舰店,1,https://www.douyin.com/product/9000120
抖音,中兴手机PH-1121精英版(天玑9300),中兴,2438.4,3289,4575,中兴官方旗舰店,1,https://www.douyin.com/product/9000121
抖音,红米金色P-1122手机,红米,908.1,1629,14927,红米手机专卖店,0,https://www.douyin.com/product/9000122
抖音,三星手机P-11231024GB,三星,5649.2,6659,1810,三星手机专营店,1,https://www.douyin.com/product/9000123
抖音,ROG手机Series 5快充版(麒麟9000),ROG,4456.4,6329,696,ROG京东自营旗舰店,0,https://www.douyin.com/product/9000124
抖音,iQOO手机P-1125标准版,iQOO,4472.1,7209,5316,iQOO手机专卖店,0,https://www.douyin.com/product/9000125
抖音,联想手机P-1126Max,联想,1304.8,2229,5570,联想官方旗舰店,1,https://www.douyin.com/product/9000126
抖音,红米手机P-1127,红米,353.2,559,24777,红米手机专卖店,0,https://www.douyin.com/product/9000127
抖音,OPPO512GB手机P-1128,OPPO,3444.8,6329,437,OPPO官方旗舰店,1,https://www.douyin.com/product/9000128
抖音,Apple快充 手机Z129(1024GB),Apple,2532.4,4629,7107,Apple产品专营店,1,https://www.douyin.com/product/9000129
抖音,红米手机P-1130(麒麟9000),红米,1335.1,2459,14199,红米官方旗舰店,1,https://www.douyin.com/product/9000130
抖音,vivo手机PH-1131512GB,vivo,1306.3,1489,12220,vivo官方旗舰店,1,https://www.douyin.com/product/9000131
抖音,红米手机C132SE,红米,1528.4,2309,14296,红米手机专卖店,0,https://www.douyin.com/product/9000132
抖音,华为手机Series 14256GB,华为,5421.0,7899,6085,华为官方旗舰店,1,https://www.douyin.com/product/9000133
抖音,小米渐变色Series 15手机,小米,3734.9,4689,1169,小米专卖店,0,https://www.douyin.com/product/9000134
抖音,iQOO256GB手机F135,iQOO,2284.5,3249,7839,iQOO手机专卖店,0,https://www.douyin.com/product/9000135
抖音,OPPO手机P-1136标准版,OPPO,739.2,1329,28036,OPPO京东自营旗舰店,0,https://www.douyin.com/product/9000136
抖音,三星手机H137Pro,三星,2646.5,3439,6903,三星官方旗舰店,1,https://www.douyin.com/product/9000137
抖音,Realme手机Series 19(骁龙8Gen3),Realme,1526.7,1829,1834,Realme京东自营旗舰店,0,https://www.douyin.com/product/9000138
抖音,联想手机PH-1139快充版(A17Pro),联想,1791.2,2079,1961,联想京东自营旗舰店,0,https://www.douyin.com/product/9000139
抖音,Apple手机Series 1快充版(Exynos2400),Apple,8530.7,10409,5695,Apple产品专营店,0,https://www.douyin.com/product/9000140
抖音,索尼渐变色P-1141手机,索尼,4803.8,5349,1796,索尼手机专卖店,1,https://www.douyin.com/product/9000141
抖音,中兴绿色Series 3Ultra手机,中兴,2140.1,3759,14380,中兴官方旗舰店,1,https://www.douyin.com/product/9000142
抖音,华为手机Series 41024GB,华为,2891.1,3329,28323,华为手机专卖店,1,https://www.douyin.com/product/9000143
抖音,ROG手机O1442024款(天玑9200),ROG,7892.9,9919,2917,ROG京东自营旗舰店,0,https://www.douyin.com/product/9000144
抖音,Nothing手机PH-1145(A17Pro),Nothing,1895.4,2859,6649,Nothing官方旗舰店,1,https://www.douyin.com/product/9000145
抖音,华为手机P-1146,华为,5500.9,6149,3553,华为官方旗舰店,1,https://www.douyin.com/product/9000146
抖音,vivo手机P-1147(256GB),vivo,1989.8,2789,5263,vivo手机专卖店,0,https://www.douyin.com/product/9000147
抖音,索尼手机PH-1148快充版(麒麟9000),索尼,5451.7,7509,4914,索尼京东自营旗舰店,0,https://www.douyin.com/product/9000148
抖音,摩托罗拉绿色T149手机,摩托罗拉,3966.1,6189,8849,摩托罗拉官方旗舰店,1,https://www.douyin.com/product/9000149
抖音,红米手机P-1150青春版,红米,1153.2,1749,21484,红米京东自营旗舰店,0,https://www.douyin.com/product/9000150
抖音,OPPO金色Series 12S手机,OPPO,2374.3,3729,4356,OPPO手机专卖店,0,https://www.douyin.com/product/9000151
抖音,三星手机P-1152标准版(天玑9300),三星,4181.6,6999,17766,三星京东自营旗舰店,0,https://www.douyin.com/product/9000152
抖音,Realme手机Series 14,Realme,2414.7,3569,5607,Realme京东自营旗舰店,0,https://www.douyin.com/product/9000153
抖音,努比亚手机PH-1154S,努比亚,1660.4,3039,5314,努比亚官方旗舰店,1,https://www.douyin.com/product/9000154
抖音,三星快充 手机PH-1155(512GB),三星,4744.5,8099,8626,三星京东自营旗舰店,0,https://www.douyin.com/product/9000155
抖音,iQOO金色Series 17手机,iQOO,1041.8,1859,39432,iQOO官方旗舰店,1,https://www.douyin.com/product/9000156
抖音,摩托罗拉手机PH-1157旗舰版(天玑9300),摩托罗拉,3562.8,3929,2954,摩托罗拉手机专卖店,0,https://www.douyin.com/product/9000157
抖音,Apple512GB手机PH-1158,Apple,5516.1,6089,5418,Apple官方旗舰店,1,https://www.douyin.com/product/9000158
抖音,vivo白色P-1159Ultra手机,vivo,2405.9,4689,39205,vivo手机专卖店,0,https://www.douyin.com/product/9000159
抖音,联想银色P-1160手机,联想,2074.4,3919,8259,联想京东自营旗舰店,0,https://www.douyin.com/product/9000160
抖音,ROG256GB手机Series 2,ROG,4099.0,5109,9993,ROG京东自营旗舰店,0,https://www.douyin.com/product/9000161
抖音,Realme手机G162(A16),Realme,955.8,1549,3735,Realme京东自营旗舰店,0,https://www.douyin.com/product/9000162
抖音,魅族手机Series 4快充版(A16),魅族,1482.6,2889,1808,魅族手机专卖店,1,https://www.douyin.com/product/9000163
抖音,小米折叠屏 手机PH-1164(256GB),小米,1858.5,3189,5046,小米专卖店,0,https://www.douyin.com/product/9000164
抖音,iQOO快充 手机PH-1165Max,iQOO,1062.3,1819,17091,iQOO官方旗舰店,1,https://www.douyin.com/product/9000165
抖音,魅族5G 手机P-1166(256GB),魅族,2832.8,3859,7954,魅族京东自营旗舰店,0,https://www.douyin.com/product/9000166
抖音,vivo折叠屏 手机L167,vivo,3161.6,3939,5870,vivo官方旗舰店,1,https://www.douyin.com/product/9000167
抖音,vivo手机M168快充版(骁龙8Gen3),vivo,3192.1,3889,5396,vivo京东自营旗舰店,0,https://www.douyin.com/product/9000168
抖音,三星手机P-1169(A16),三星,2510.4,3209,10027,三星手机专营店,0,https://www.douyin.com/product/9000169
抖音,Apple手机P-11702025款,Apple,3190.9,5379,3520,Apple产品京东自营旗舰店,0,https://www.douyin.com/product/9000170
抖音,荣耀折叠屏 手机Series 12标准版,荣耀,1083.6,1949,2739,荣耀京东自营旗舰店,1,https://www.douyin.com/product/9000171
抖音,OPPO手机Q172SE(天玑9300),OPPO,791.3,1279,9633,OPPO手机专卖店,1,https://www.douyin.com/product/9000172
抖音,荣耀手机PH-1173快充版(麒麟9000),荣耀,2412.3,3539,8608,荣耀手机专卖店,0,https://www.douyin.com/product/9000173
抖音,小米手机Series 15(1024GB),小米,3200.9,5249,7173,小米京东自营旗舰店,0,https://www.douyin.com/product/9000174
抖音,ROG512GB手机P-1175,ROG,2600.4,3059,841,ROG京东自营旗舰店,0,https://www.douyin.com/product/9000175
抖音,努比亚灰色PH-1176手机,努比亚,2500.5,3859,3488,努比亚京东自营旗舰店,0,https://www.douyin.com/product/9000176
抖音,联想手机PH-1177X(天玑9300),联想,2505.3,3249,9794,联想官方旗舰店,1,https://www.douyin.com/product/9000177
抖音,索尼手机P-1178,索尼,5146.1,8149,14661,索尼官方旗舰店,1,https://www.douyin.com/product/9000178
抖音,Realme曲面屏 手机PH-11792024款,Realme,721.7,869,22969,Realme官方旗舰店,1,https://www.douyin.com/product/9000179
抖音,华为蓝色Y180Pro手机,华为,3160.0,5709,9394,华为官方旗舰店,1,https://www.douyin.com/product/9000180
抖音,魅族手机Z181快充版(天玑9300),魅族,3609.3,4529,7528,魅族京东自营旗舰店,0,https://www.douyin.com/product/9000181
抖音,努比亚手机A1821024GB,努比亚,2403.6,4639,5603,努比亚官方旗舰店,1,https://www.douyin.com/product/9000182
抖音,摩托罗拉折叠屏 手机Series 4旗舰版,摩托罗拉,2184.5,4139,1180,摩托罗拉京东自营旗舰店,0,https://www.douyin.com/product/9000183
抖音,iQOO黑色C184标准版手机,iQOO,1045.5,2029,21986,iQOO手机专卖店,0,https://www.douyin.com/product/9000184
抖音,小米512GB手机P-1185,小米,2126.3,4089,5456,小米专卖店,1,https://www.douyin.com/product/9000185
抖音,vivo手机E186(A16),vivo,3770.2,5399,1542,vivo京东自营旗舰店,0,https://www.douyin.com/product/9000186
抖音,三星紫色Series 8手机,三星,2558.1,4579,6298,三星京东自营旗舰店,0,https://www.douyin.com/product/9000187
抖音,中兴手机Series 9快充版(Exynos2400),中兴,2206.4,2499,12162,中兴官方旗舰店,1,https://www.douyin.com/product/9000188
抖音,魅族手机H189256GB,魅族,2402.6,3579,7215,魅族京东自营旗舰店,0,https://www.douyin.com/product/9000189
抖音,三星手机P-1190(Exynos2400),三星,3310.8,6069,9448,三星京东自营旗舰店,0,https://www.douyin.com/product/9000190
抖音,谷歌256GB手机P-1191,谷歌,2371.5,3459,5465,谷歌官方旗舰店,1,https://www.douyin.com/product/9000191
抖音,努比亚手机PH-1192,努比亚,3293.8,4809,502,努比亚京东自营旗舰店,0,https://www.douyin.com/product/9000192
抖音,OPPO手机Series 141024GB,OPPO,946.3,1409,7050,OPPO京东自营旗舰店,0,https://www.douyin.com/product/9000193
抖音,小米手机PH-1194快充版(天玑9200),小米,3068.3,6129,9284,小米京东自营旗舰店,0,https://www.douyin.com/product/9000194
抖音,红米粉色PH-1195手机,红米,484.5,709,12586,红米京东自营旗舰店,0,https://www.douyin.com/product/9000195
抖音,vivo手机Series 17Plus(A17Pro),vivo,1270.2,1469,5973,vivo官方旗舰店,1,https://www.douyin.com/product/9000196
抖音,红米手机Series 18X,红米,359.8,619,31239,红米官方旗舰店,1,https://www.douyin.com/product/9000197
抖音,红米绿色P-1198手机,红米,325.2,619,29666,红米手机专卖店,0,https://www.douyin.com/product/9000198
抖音,vivo粉色PH-1199青春版手机,vivo,2848.5,4639,7932,vivo手机专卖店,0,https://www.douyin.com/product/9000199
抖音,红米手机S200(A16),红米,362.3,579,17728,红米京东自营旗舰店,0,https://www.douyin.com/product/9000200
抖音,ROG手机P-1201128GB,ROG,6305.0,8499,28600,ROG手机专卖店,0,https://www.douyin.com/product/9000201
抖音,华为手机PH-1202256GB,华为,4868.7,6549,5841,华为手机专卖店,0,https://www.douyin.com/product/9000202
抖音,魅族256GB手机Series 4,魅族,1620.4,2589,5359,魅族京东自营旗舰店,0,https://www.douyin.com/product/9000203
抖音,一加黑色Series 5Pro手机,一加,4351.0,5609,4623,一加官方旗舰店,1,https://www.douyin.com/product/9000204
抖音,谷歌曲面屏 手机P-1205(512GB),谷歌,2589.8,4759,9421,谷歌手机专卖店,0,https://www.douyin.com/product/9000205
抖音,小米5G 手机Y206青春版,小米,2646.5,3529,6935,小米官方旗舰店,1,https://www.douyin.com/product/9000206
抖音,一加手机PH-1207,一加,1967.2,3459,11784,一加官方旗舰店,1,https://www.douyin.com/product/9000207
抖音,谷歌手机P-1208(天玑9200),谷歌,2936.6,3669,7095,谷歌京东自营旗舰店,0,https://www.douyin.com/product/9000208
抖音,ROG手机B209,ROG,5107.7,9069,21264,ROG京东自营旗舰店,0,https://www.douyin.com/product/9000209
抖音,华硕手机PH-1210,华硕,5264.5,9549,9676,华硕官方旗舰店,1,https://www.douyin.com/product/9000210
抖音,vivo手机PH-12112024款,vivo,1537.4,2029,9897,vivo手机专卖店,0,https://www.douyin.com/product/9000211
抖音,红米手机PH-1212,红米,389.2,489,31160,红米京东自营旗舰店,0,https://www.douyin.com/product/9000212
抖音,联想快充 手机F213Pro,联想,874.5,1249,11868,联想手机专卖店,0,https://www.douyin.com/product/9000213
抖音,Nothing128GB手机PH-1214,Nothing,1968.4,2649,5579,Nothing京东自营旗舰店,0,https://www.douyin.com/product/9000214
抖音,魅族手机PH-1215,魅族,2743.8,3189,4041,魅族京东自营旗舰店,0,https://www.douyin.com/product/9000215
抖音,努比亚粉色I216青春版手机,努比亚,1982.5,2429,11094,努比亚官方旗舰店,1,https://www.douyin.com/product/9000216
抖音,vivo粉色Series 18手机,vivo,2566.2,4159,5307,vivo京东自营旗舰店,0,https://www.douyin.com/product/9000217
抖音,索尼紫色K218手机,索尼,5482.5,9879,1798,索尼京东自营旗舰店,1,https://www.douyin.com/product/9000218
抖音,红米手机PH-1219快充版(骁龙8Gen3),红米,1604.0,1809,13872,红米京东自营旗舰店,1,https://www.douyin.com/product/9000219
